Species	M00003;M00020;M00025;M00037;M00040;M00052;M00079;M00081;M00117;M00120;M00344;M00549;M00550;M00790;M00823;M00842;M00843;M00855;M00892;M00921	EventOccured
node590_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node590_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node591_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node591_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node592_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node592_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node571_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node571_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node583_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node583_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node586_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node586_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node587_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node587_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node584_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node584_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node585_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node585_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node572_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node572_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node576_	7.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node576_	7.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node577_	6.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node577_	6.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node582_	6.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node582_	6.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node578_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node578_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node581_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node581_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node579_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node579_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node580_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node580_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node573_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node573_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node574_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node574_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node575_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node575_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node531_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node531_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node534_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node534_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node563_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node563_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node565_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node565_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node566_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.5	0
node566_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.5	0
node567_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.5	0
node567_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.5	0
node564_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node564_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node535_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node535_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node536_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node536_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node559_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node559_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node560_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node560_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node561_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node561_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node562_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node562_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node537_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node537_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node556_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node556_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node558_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node558_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node557_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node557_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node538_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node538_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node555_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node555_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node539_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node539_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node554_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node554_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node540_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node540_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node553_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node553_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node541_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node541_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node542_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node542_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node552_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node552_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node543_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node543_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node551_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node551_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node544_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node544_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node548_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node548_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node549_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node549_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node550_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node550_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node545_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node545_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node546_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node546_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node547_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node547_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node532_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node532_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node533_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node533_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node4_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node4_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node457_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;1.0	0
node457_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;1.0	0
node520_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;0.5	0
node520_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;0.5	0
node521_	5.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.5;0.5;0.5	0
node521_	5.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.5;0.5;0.5	0
node522_	5.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.0;0.0	0
node522_	5.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.0;0.0	0
node458_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;1.0	0
node458_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;1.0	0
node459_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node459_	6.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node501_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.0;0.5;0.5	0
node501_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.0;0.5;0.5	0
node518_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.5	0
node518_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.5	0
node519_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node519_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node502_	7.0;0.5;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.0;0.5;0.5	0
node502_	7.0;0.5;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.0;0.5;0.5	0
node517_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;0.0	0
node517_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;0.0	0
node503_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5	0
node503_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5	0
node504_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node504_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node514_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node514_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node515_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node515_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node516_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node516_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node505_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node505_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node511_	6.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node511_	6.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node512_	6.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node512_	6.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node513_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node513_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node506_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node506_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node507_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node507_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node510_	7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
